image_id,x,y,w,h,gx,gy,gw,gh,icdas,ic4,y_ge1,y_ge2,y_ge3,y_ge4,y_ge5,y_ge6,mask_ge1,mask_ge2,mask_ge3,mask_ge4,mask_ge5,mask_ge6
25f69e77-229.jpg,822.0588235294119,180.02450980392163,175.2450980392158,165.68636221531568,822.0588235294119,180.02450980392163,175.2450980392158,165.68636221531568,0,0,0,0,0,0,0,0,1,0,1,0,1,0
25f69e77-229.jpg,995.710784313726,157.7205882352941,168.8726200836699,175.2450980392156,995.710784313726,157.7205882352941,168.8726200836699,175.2450980392156,0,0,0,0,0,0,0,0,1,0,1,0,1,0
25f69e77-229.jpg,1156.6176470588227,170.46586168553335,197.5490985679133,186.3967957069942,1156.6176470588227,170.46586168553335,197.5490985679133,186.3967957069942,0,0,0,0,0,0,0,0,1,0,1,0,1,0
25f69e77-229.jpg,1346.200980392158,159.31372549019613,197.54905908787703,254.9019607843135,1346.200980392158,159.31372549019613,197.54905908787703,254.9019607843135,0,0,0,0,0,0,0,0,1,0,1,0,1,0
25f69e77-229.jpg,1440.1960784313728,293.1372549019608,245.34313725490225,242.156862745098,1440.1960784313728,293.1372549019608,245.34313725490225,242.156862745098,1,1,1,0,0,0,0,0,1,0,1,0,1,0
25f69e77-229.jpg,1467.279380180678,476.3480392156863,262.86767864285207,237.3774509803922,1467.279380180678,476.3480392156863,262.86767864285207,237.3774509803922,0,0,0,0,0,0,0,0,1,0,1,0,1,0
25f69e77-229.jpg,1472.0587682573632,656.3725490196077,347.3039768406762,331.3725490196075,1472.0587682573632,656.3725490196077,347.3039768406762,331.3725490196075,3,2,1,0,1,0,0,0,1,0,1,0,1,0
25f69e77-229.jpg,1596.3235294117649,938.357843137255,307.47549019607845,262.8676470588235,1596.3235294117649,938.357843137255,307.47549019607845,262.8676470588235,2,1,1,0,0,0,0,0,1,0,1,0,1,0
25f69e77-229.jpg,1714.2156862745096,1155.0245098039215,210.29411764705884,127.45098039215696,1714.2156862745096,1155.0245098039215,210.29411764705884,127.45098039215696,3,2,1,0,1,0,0,0,1,0,1,0,1,0
024be0a0-237.jpg,289.9509803921568,495.4656862745097,86.02941176470591,173.65196078431376,289.9509803921568,495.4656862745097,86.02941176470591,173.65196078431376,1,1,1,0,0,0,0,0,1,0,1,0,1,0
024be0a0-237.jpg,363.2352941176471,498.6519607843137,114.70588235294125,173.65196078431376,363.2352941176471,498.6519607843137,114.70588235294125,173.65196078431376,1,1,1,0,0,0,0,0,1,0,1,0,1,0
024be0a0-237.jpg,288.357843137255,648.406862745098,109.92647058823523,98.77450980392152,288.357843137255,648.406862745098,109.92647058823523,98.77450980392152,1,1,1,0,0,0,0,0,1,0,1,0,1,0
024be0a0-237.jpg,395.0980392156863,657.9656862745097,89.2156862745098,122.671568627451,395.0980392156863,657.9656862745097,89.2156862745098,122.671568627451,1,1,1,0,0,0,0,0,1,0,1,0,1,0
024be0a0-237.jpg,463.6029411764707,485.906862745098,157.7205882352942,223.0392156862745,463.6029411764707,485.906862745098,157.7205882352942,223.0392156862745,1,1,1,0,0,0,0,0,1,0,1,0,1,0
024be0a0-237.jpg,468.38235294117646,672.3039215686274,122.67156862745104,146.56862745098027,468.38235294117646,672.3039215686274,122.67156862745104,146.56862745098027,1,1,1,0,0,0,0,0,1,0,1,0,1,0
024be0a0-237.jpg,603.7990196078432,458.8235294117648,173.6519607843138,245.34313725490188,603.7990196078432,458.8235294117648,173.6519607843138,245.34313725490188,1,1,1,0,0,0,0,0,1,0,1,0,1,0
024be0a0-237.jpg,759.9264705882354,444.485294117647,237.37745098039227,261.27450980392143,759.9264705882354,444.485294117647,237.37745098039227,261.27450980392143,1,1,1,0,0,0,0,0,1,0,1,0,1,0
024be0a0-237.jpg,992.5245098039215,426.9607843137255,243.74999999999983,281.985294117647,992.5245098039215,426.9607843137255,243.74999999999983,281.985294117647,1,1,1,0,0,0,0,0,1,0,1,0,1,0
024be0a0-237.jpg,589.4607843137256,680.2696078431377,146.5686274509806,173.65213619533716,589.4607843137256,680.2696078431377,146.5686274509806,173.65213619533716,0,0,0,0,0,0,0,0,1,0,1,0,1,0
024be0a0-237.jpg,739.21568627451,686.6421568627452,130.63725490196092,122.671568627451,739.21568627451,686.6421568627452,130.63725490196092,122.671568627451,0,0,0,0,0,0,0,0,1,0,1,0,1,0
024be0a0-237.jpg,874.6323529411766,689.828431372549,129.04411764705898,121.078431372549,874.6323529411766,689.828431372549,129.04411764705898,121.078431372549,1,1,1,0,0,0,0,0,1,0,1,0,1,0
024be0a0-237.jpg,1002.0833333333336,685.0490196078432,146.5686274509804,173.65196078431364,1002.0833333333336,685.0490196078432,146.5686274509804,173.65196078431364,1,1,1,0,0,0,0,0,1,0,1,0,1,0
024be0a0-237.jpg,1158.2107843137255,677.0833333333333,133.82352941176464,181.61764705882345,1158.2107843137255,677.0833333333333,133.82352941176464,181.61764705882345,1,1,1,0,0,0,0,0,1,0,1,0,1,0
024be0a0-237.jpg,1231.495098039216,438.1127450980393,175.2450980392156,246.93627450980387,1231.495098039216,438.1127450980393,175.2450980392156,246.93627450980387,1,1,1,0,0,0,0,0,1,0,1,0,1,0
024be0a0-237.jpg,1288.8480392156864,632.4754901960783,167.2794117647058,232.5980392156864,1288.8480392156864,632.4754901960783,167.2794117647058,232.5980392156864,0,0,0,0,0,0,0,0,1,0,1,0,1,0
024be0a0-237.jpg,1408.3333333333337,425.36764705882354,140.19607843137263,246.936274509804,1408.3333333333337,425.36764705882354,140.19607843137263,246.936274509804,1,1,1,0,0,0,0,0,1,0,1,0,1,0
024be0a0-237.jpg,1451.3480392156866,645.220588235294,122.67156862745112,205.5147058823529,1451.3480392156866,645.220588235294,122.67156862745112,205.5147058823529,1,1,1,0,0,0,0,0,1,0,1,0,1,0
024be0a0-237.jpg,1532.5980392156866,469.9754901960784,135.41666666666657,194.36274509803928,1532.5980392156866,469.9754901960784,135.41666666666657,194.36274509803928,1,1,1,0,0,0,0,0,1,0,1,0,1,0
024be0a0-237.jpg,1556.495098039216,651.593137254902,98.77450980392184,138.60294117647052,1556.495098039216,651.593137254902,98.77450980392184,138.60294117647052,1,1,1,0,0,0,0,0,1,0,1,0,1,0
024be0a0-237.jpg,1647.3039215686276,487.5,73.28431372549005,159.3137254901961,1647.3039215686276,487.5,73.28431372549005,159.3137254901961,1,1,1,0,0,0,0,0,1,0,1,0,1,0
024be0a0-237.jpg,1720.5882352941176,485.906862745098,87.62254901960802,140.1960784313726,1720.5882352941176,485.906862745098,87.62254901960802,140.1960784313726,1,1,1,0,0,0,0,0,1,0,1,0,1,0
024be0a0-237.jpg,1661.6421568627452,614.9509803921569,124.26470588235304,173.65196078431364,1661.6421568627452,614.9509803921569,124.26470588235304,173.65196078431364,1,1,1,0,0,0,0,0,1,0,1,0,1,0
c636df10-156.jpg,787.0098039215687,403.0637254901961,302.69607843137254,312.2549019607844,787.0098039215687,403.0637254901961,302.69607843137254,312.2549019607844,2,1,1,0,0,0,0,0,1,0,1,0,1,0
c636df10-156.jpg,560.7843137254903,474.7549019607842,242.15686274509807,245.3431372549021,560.7843137254903,474.7549019607842,242.15686274509807,245.3431372549021,2,1,1,0,0,0,0,0,1,0,1,0,1,0
c636df10-156.jpg,375.9803921568628,462.0098039215686,200.7352941176471,274.01960784313724,375.9803921568628,462.0098039215686,200.7352941176471,274.01960784313724,1,1,1,0,0,0,0,0,1,0,1,0,1,0
c636df10-156.jpg,259.6813725490196,469.97549019607845,141.7892156862746,238.9705882352941,259.6813725490196,469.97549019607845,141.7892156862746,238.9705882352941,1,1,1,0,0,0,0,0,1,0,1,0,1,0
c636df10-156.jpg,178.43137254901964,498.65196078431376,114.70588235294116,165.68627450980387,178.43137254901964,498.65196078431376,114.70588235294116,165.68627450980387,0,0,0,0,0,0,0,0,1,0,1,0,1,0
c636df10-156.jpg,119.4852941176471,465.1960784313725,79.65686274509802,162.5,119.4852941176471,465.1960784313725,79.65686274509802,162.5,0,0,0,0,0,0,0,0,1,0,1,0,1,0
c636df10-156.jpg,1083.3333333333337,411.0293021328161,305.88235294117663,302.6961880632624,1083.3333333333337,411.0293021328161,305.88235294117663,302.6961880632624,2,1,1,0,0,0,0,0,1,0,1,0,1,0
c636df10-156.jpg,1374.8774509803925,469.9753367114332,223.03916831023312,253.30897701405704,1374.8774509803925,469.9753367114332,223.03916831023312,253.30897701405704,2,1,1,0,0,0,0,0,1,0,1,0,1,0
c636df10-156.jpg,1725.367647058824,495.4656862745097,144.97549019607845,213.4803921568628,1725.367647058824,495.4656862745097,144.97549019607845,213.4803921568628,0,0,0,0,0,0,0,0,1,0,1,0,1,0
c636df10-156.jpg,1586.764705882353,433.33333333333326,192.7696078431373,297.91666666666674,1586.764705882353,433.33333333333326,192.7696078431373,297.91666666666674,1,1,1,0,0,0,0,0,1,0,1,0,1,0
c636df10-156.jpg,1835.2941176470588,514.5833333333333,81.25000000000028,167.27941176470597,1835.2941176470588,514.5833333333333,81.25000000000028,167.27941176470597,0,0,0,0,0,0,0,0,1,0,1,0,1,0
c636df10-156.jpg,1905.3921568627447,477.9411764705884,35.04901960784309,105.14705882352938,1905.3921568627447,477.9411764705884,35.04901960784309,105.14705882352938,0,0,0,0,0,0,0,0,1,0,1,0,1,0
c636df10-156.jpg,716.9117489138683,689.8283217406588,197.54901960784304,240.5640324594877,716.9117489138683,689.8283217406588,197.54901960784304,240.5640324594877,1,1,1,0,0,0,0,0,1,0,1,0,1,0
c636df10-156.jpg,919.2401960784316,697.7941176470588,195.9558823529412,226.22549019607848,919.2401960784316,697.7941176470588,195.9558823529412,226.22549019607848,1,1,1,0,0,0,0,0,1,0,1,0,1,0
c636df10-156.jpg,1118.3823529411773,700.980392156863,199.14220423878632,226.2254901960785,1118.3823529411773,700.980392156863,199.14220423878632,226.2254901960785,1,1,1,0,0,0,0,0,1,0,1,0,1,0
c636df10-156.jpg,144.9754901960784,657.9656862745098,151.3480392156863,73.28466454753718,144.9754901960784,657.9656862745098,151.3480392156863,73.28466454753718,1,1,1,0,0,0,0,0,1,0,1,0,1,0
c636df10-156.jpg,275.6127450980392,685.0490196078431,144.97549019607837,108.33346489160104,275.6127450980392,685.0490196078431,144.97549019607837,108.33346489160104,1,1,1,0,0,0,0,0,1,0,1,0,1,0
c636df10-156.jpg,369.607835241248,712.1324406466882,186.39705882352945,154.53431372549025,369.607835241248,712.1324406466882,186.39705882352945,154.53431372549025,1,1,1,0,0,0,0,0,1,0,1,0,1,0
c636df10-156.jpg,536.8872549019608,699.3872549019607,191.17647058823528,200.73529411764704,536.8872549019608,699.3872549019607,191.17647058823528,200.73529411764704,1,1,1,0,0,0,0,0,1,0,1,0,1,0
c636df10-156.jpg,1309.5588235294108,699.3872549019604,187.9902039744384,234.1913080288556,1309.5588235294108,699.3872549019604,187.9902039744384,234.1913080288556,1,1,1,0,0,0,0,0,1,0,1,0,1,0
c636df10-156.jpg,1492.7696078431372,685.0490196078431,165.68627450980415,250.12254901960785,1492.7696078431372,685.0490196078431,165.68627450980415,250.12254901960785,1,1,1,0,0,0,0,0,1,0,1,0,1,0
c636df10-156.jpg,1648.8970588235295,705.7598039215686,129.04411764705884,152.94117647058826,1648.8970588235295,705.7598039215686,129.04411764705884,152.94117647058826,1,1,1,0,0,0,0,0,1,0,1,0,1,0
c636df10-156.jpg,1738.112745098039,694.6078431372548,97.1813725490196,82.84313725490199,1738.112745098039,694.6078431372548,97.1813725490196,82.84313725490199,0,0,0,0,0,0,0,0,1,0,1,0,1,0
dad6d960-145.jpg,456.3636363636362,505.45454545454527,210.90896163631723,209.0909090909092,456.3636363636362,505.45454545454527,210.90896163631723,209.0909090909092,0,0,0,0,0,0,0,0,1,0,1,0,1,0
dad6d960-145.jpg,648.1980416091908,501.5354469062624,243.2368993939476,261.71081061563467,648.1980416091908,501.5354469062624,243.2368993939476,261.71081061563467,1,1,1,0,0,0,0,0,1,0,1,0,1,0
dad6d960-145.jpg,449.09269173567657,681.1409586049832,211.42179334314727,244.26326427781507,449.09269173567657,681.1409586049832,211.42179334314727,244.26326427781507,2,1,1,0,0,0,0,0,1,0,1,0,1,0
dad6d960-145.jpg,635.8822467716541,697.5620183883684,92.3685180368359,131.36847826706048,635.8822467716541,697.5620183883684,92.3685180368359,131.36847826706048,2,1,1,0,0,0,0,0,1,0,1,0,1,0
dad6d960-145.jpg,730.303340526105,745.7988815020555,87.23688009922014,66.71055536999187,730.303340526105,745.7988815020555,87.23688009922014,66.71055536999187,2,1,1,0,0,0,0,0,1,0,1,0,1,0
dad6d960-145.jpg,820.6191693347075,734.5094029009772,49.263325292370936,50.28949558660893,820.6191693347075,734.5094029009772,49.263325292370936,50.28949558660893,2,1,1,0,0,0,0,0,1,0,1,0,1,0
dad6d960-145.jpg,859.6191863202429,545.6672153920799,104.68425611906426,202.18429858289835,859.6191863202429,545.6672153920799,104.68425611906426,202.18429858289835,1,1,1,0,0,0,0,0,1,0,1,0,1,0
dad6d960-145.jpg,943.777117710079,504.61456593362345,135.47374321290633,267.86853771642865,943.777117710079,504.61456593362345,135.47374321290633,267.86853771642865,1,1,1,0,0,0,0,0,1,0,1,0,1,0
dad6d960-145.jpg,855.5139213743959,743.7462490291316,62.60537150315912,60.55265795122322,855.5139213743959,743.7462490291316,62.60537150315912,60.55265795122322,2,1,1,0,0,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,966.0646288485163,145.72511335883132,183.3918017948733,143.9527046346855,966.0646288485163,145.72511335883132,183.3918017948733,143.9527046346855,0,0,0,0,0,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,1145.5125209273713,126.0055647787374,179.44789207885435,167.61616293079803,1145.5125209273713,126.0055647787374,179.44789207885435,167.61616293079803,0,0,0,0,0,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,818.1680144978121,163.47270708091585,141.98074977667602,134.0929303446385,818.1680144978121,163.47270708091585,141.98074977667602,134.0929303446385,0,0,0,0,0,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,694.6214936365899,209.03077411546,172.39957777829505,176.4401928824738,694.6214936365899,209.03077411546,172.39957777829505,176.4401928824738,0,0,0,0,0,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,648.827855789231,354.4929178658965,203.37762691033248,172.39957777829494,648.827855789231,354.4929178658965,203.37762691033248,172.39957777829494,1,1,1,0,0,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,568.0155537056553,468.9770124842954,223.58070243122623,157.58398906297285,568.0155537056553,468.9770124842954,223.58070243122623,157.58398906297285,1,1,1,0,0,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,516.834429052724,574.0330051929441,241.0900345493344,195.29639670197483,516.834429052724,574.0330051929441,241.0900345493344,195.29639670197483,1,1,1,0,0,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,460.2658175942207,692.5577149155221,237.04941944515576,161.62460416715166,460.2658175942207,692.5577149155221,237.04941944515576,161.62460416715166,1,1,1,0,0,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,448.1439722816844,827.2448850548143,208.765113715904,90.2404039933264,448.1439722816844,827.2448850548143,208.765113715904,90.2404039933264,3,2,1,0,1,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,426.5940250593974,959.238311791321,211.4588571186893,142.76840034765033,426.5940250593974,959.238311791321,211.4588571186893,142.76840034765033,0,0,0,0,0,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,480.4688931151147,971.3601571038585,215.49947222286875,121.2184531253637,480.4688931151147,971.3601571038585,215.49947222286875,121.2184531253637,0,0,0,0,0,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,530.303146066653,984.8288741177876,214.15260052147588,129.2996833337215,530.303146066653,984.8288741177876,214.15260052147588,129.2996833337215,0,0,0,0,0,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,594.952987733514,1000.9913345345028,218.1932156256545,145.46214375043664,594.952987733514,1000.9913345345028,218.1932156256545,145.46214375043664,0,0,0,0,0,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,644.7872406850523,1034.6631270693265,119.87158142397092,200.6838835075463,644.7872406850523,1034.6631270693265,119.87158142397092,200.6838835075463,0,0,0,0,0,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,756.5775919006655,1052.1724591874345,156.23711736157972,204.72449861172515,756.5775919006655,1052.1724591874345,156.23711736157972,204.72449861172515,0,0,0,0,0,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,903.3866073524948,1046.7849723818626,193.94952500058167,206.0713703131181,903.3866073524948,1046.7849723818626,193.94952500058167,206.0713703131181,0,0,0,0,0,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,1082.520543637752,1061.6005610971847,185.8682947922236,200.68388350754708,1082.520543637752,1061.6005610971847,185.8682947922236,200.68388350754708,0,0,0,0,0,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,1230.9362585046365,1025.2381729158424,173.74644947968804,245.13064965351307,1230.9362585046365,1025.2381729158424,173.74644947968804,245.13064965351307,0,0,0,0,0,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,1404.8333532289096,1024.6285441978637,141.27088340166432,193.2122820171637,1404.8333532289096,1024.6285441978637,141.27088340166432,193.2122820171637,0,0,0,0,0,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,1279.423639754782,191.52458975361844,172.3995777782947,161.624604167151,1279.423639754782,191.52458975361844,172.3995777782947,161.624604167151,0,0,0,0,0,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,1415.4576815954683,256.1744314204791,179.1339362852597,164.31834756993743,1415.4576815954683,256.1744314204791,179.1339362852597,164.31834756993743,0,0,0,0,0,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,1414.1108098940754,419.1459072890236,211.45885711869,153.54337395879412,1414.1108098940754,419.1459072890236,211.45885711869,153.54337395879412,1,1,1,0,0,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,1473.6885507238028,527.2391676266581,212.8767095177756,155.85616232551442,1473.6885507238028,527.2391676266581,212.8767095177756,155.85616232551442,3,2,1,0,1,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,1501.0584133760883,642.8008099363076,234.9246544321167,193.1095864911251,1501.0584133760883,642.8008099363076,234.9246544321167,193.1095864911251,3,2,1,0,1,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,1576.325535669873,753.0405345080131,230.363010656736,187.78766875318067,1576.325535669873,753.0405345080131,230.363010656736,187.78766875318067,3,2,1,0,1,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,1380.9351272910476,1008.4925859293422,208.3150657424043,153.57534043782496,1380.9351272910476,1008.4925859293422,208.3150657424043,153.57534043782496,0,0,0,0,0,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,1455.4419756222792,991.7665587529472,206.0342438547045,123.9246558978477,1455.4419756222792,991.7665587529472,206.0342438547045,123.9246558978477,0,0,0,0,0,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,1505.620057151469,986.444641015003,205.2739698921412,101.11643702094334,1505.620057151469,986.444641015003,205.2739698921412,101.11643702094334,0,0,0,0,0,0,0,0,1,0,1,0,1,0
af4f53cc-116.jpg,1583.9282752955062,977.3213534642408,169.5410936516569,73.74657436865732,1583.9282752955062,977.3213534642408,169.5410936516569,73.74657436865732,0,0,0,0,0,0,0,0,1,0,1,0,1,0
04da7e02-166.jpg,439.70588235294105,863.4801948194616,275.6127450980392,213.48058949426408,439.70588235294105,863.4801948194616,275.6127450980392,213.48058949426408,6,3,1,0,1,0,1,0,1,0,1,0,1,0
04da7e02-166.jpg,428.5539215686275,1022.7942492053268,274.0196078431373,111.51947628486926,428.5539215686275,1022.7942492053268,274.0196078431373,111.51947628486926,5,3,1,0,1,0,1,0,1,0,1,0,1,0
04da7e02-166.jpg,1546.9362745098042,831.6176470588236,270.83333333333314,248.529411764706,1546.9362745098042,831.6176470588236,270.83333333333314,248.529411764706,5,3,1,0,1,0,1,0,1,0,1,0,1,0
04da7e02-166.jpg,578.3088235294118,425.3676470588235,176.83823529411774,197.54901960784323,578.3088235294118,425.3676470588235,176.83823529411774,197.54901960784323,0,0,0,0,0,0,0,0,1,0,1,0,1,0
04da7e02-166.jpg,728.0637254901961,366.4215686274511,162.5,167.27941176470586,728.0637254901961,366.4215686274511,162.5,167.27941176470586,0,0,0,0,0,0,0,0,1,0,1,0,1,0
04da7e02-166.jpg,895.343137254902,317.0343137254902,216.66666666666657,211.8872549019608,895.343137254902,317.0343137254902,216.66666666666657,211.8872549019608,0,0,0,0,0,0,0,0,1,0,1,0,1,0
04da7e02-166.jpg,1118.3823529411764,329.77941176470586,224.6323529411765,178.4313725490196,1118.3823529411764,329.77941176470586,224.6323529411765,178.4313725490196,0,0,0,0,0,0,0,0,1,0,1,0,1,0
04da7e02-166.jpg,1328.6764705882354,374.3872549019607,173.6519607843138,159.3137254901961,1328.6764705882354,374.3872549019607,173.6519607843138,159.3137254901961,0,0,0,0,0,0,0,0,1,0,1,0,1,0
04da7e02-166.jpg,1454.5343137254904,420.5882352941177,191.17647058823536,213.4803921568628,1454.5343137254904,420.5882352941177,191.17647058823536,213.4803921568628,1,1,1,0,0,0,0,0,1,0,1,0,1,0
04da7e02-166.jpg,1449.7549019607848,589.4607843137255,237.377450980392,184.8039215686274,1449.7549019607848,589.4607843137255,237.377450980392,184.8039215686274,2,1,1,0,0,0,0,0,1,0,1,0,1,0
04da7e02-166.jpg,492.2794117647059,732.8431372549019,232.5980392156864,170.46568627450978,492.2794117647059,732.8431372549019,232.5980392156864,170.46568627450978,2,1,1,0,0,0,0,0,1,0,1,0,1,0
04da7e02-166.jpg,565.5637254901962,599.0196078431372,250.1225490196078,187.99019607843127,565.5637254901962,599.0196078431372,250.1225490196078,187.99019607843127,1,1,1,0,0,0,0,0,1,0,1,0,1,0
04da7e02-166.jpg,1519.8529411764707,723.2843137254902,229.41176470588232,170.46568627450978,1519.8529411764707,723.2843137254902,229.41176470588232,170.46568627450978,2,1,1,0,0,0,0,0,1,0,1,0,1,0
04da7e02-166.jpg,1670.8394101442232,958.8699341494674,205.87498710979503,174.7543495234306,1670.8394101442232,958.8699341494674,205.87498710979503,174.7543495234306,5,3,1,0,1,0,1,0,1,0,1,0,1,0
04da7e02-166.jpg,527.7544526450704,1139.6090216702758,46.6809563795465,51.46874677744863,527.7544526450704,1139.6090216702758,46.6809563795465,51.46874677744863,0,0,0,0,0,0,0,0,1,0,1,0,1,0
04da7e02-166.jpg,579.223199422519,1103.7005936860098,150.81539753391976,130.46746955256984,579.223199422519,1103.7005936860098,150.81539753391976,130.46746955256984,0,0,0,0,0,0,0,0,1,0,1,0,1,0
04da7e02-166.jpg,724.0538589590616,1048.64111942542,179.54213992133276,168.76926558019483,724.0538589590616,1048.64111942542,179.54213992133276,168.76926558019483,0,0,0,0,0,0,0,0,1,0,1,0,1,0
04da7e02-166.jpg,905.9898940793452,1029.4898425185252,226.2230963008794,168.76961152605284,905.9898940793452,1029.4898425185252,226.2230963008794,168.76961152605284,0,0,0,0,0,0,0,0,1,0,1,0,1,0
04da7e02-166.jpg,1135.803833178651,1036.671528115378,227.42004390035504,153.20929273287084,1135.803833178651,1036.671528115378,227.42004390035504,153.20929273287084,0,0,0,0,0,0,0,0,1,0,1,0,1,0
